329240,R329240,10568,KFC Q3 2020,E080066,KFC,17100 140TH AVE NE,,WOODINVILLE,WA,98072,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329241,R329241,10568,KFC Q3 2020,E080011,KFC,1234 STATE AVE,,MARYSVILLE,WA,98270,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329242,R329242,10568,KFC Q3 2020,E720379,KFC,12118 MERIDIAN E,,PUYALLUP,WA,98373,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329243,R329243,10568,KFC Q3 2020,E720376,KFC,3101 S 38TH ST,,TACOMA,WA,98409,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329244,R329244,10568,KFC Q3 2020,E720381,KFC,7605 STEILACOOM BLVD SW,,TACOMA,WA,98498,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329245,R329245,10568,KFC Q3 2020,E080014,KFC,4521 LACEY BLVD SE,,LACEY,WA,98503,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329246,R329246,10568,KFC Q3 2020,C570001,KFC,1900 12TH AVE NE,,HICKORY,NC,28601,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329247,R329247,10568,KFC Q3 2020,J118006,KFC,327 NW GARDEN VALLEY BLVD,,ROSEBURG,OR,97470,2,108-014 ,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329248,R329248,10568,KFC Q3 2020,C135018,KFC,8 PEARSON BLVD,,GARDNER,MA,01440-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329249,R329249,10568,KFC Q3 2020,E685023,KFC,21 S QUINSIGAMOND AVE,,SHREWSBURY,MA,01545-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329250,R329250,10568,KFC Q3 2020,E685022,KFC,418 PARK AVE,,WORCESTER,MA,01610-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329251,R329251,10568,KFC Q3 2020,E685026,KFC,212 HAVERHILL ST,,METHUEN,MA,01844-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329252,R329252,10568,KFC Q3 2020,E685010,KFC,625 AMERICAN LEGION HWY,,ROSLINDALE,MA,02131-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329253,R329253,10568,KFC Q3 2020,C019001,KFC,421 PUTNAM PIKE,,GREENVILLE,RI,02828-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329254,R329254,10568,KFC Q3 2020,E685042,KFC,412 W MAIN ST,,NEW BRITAIN,CT,06052-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329255,R329255,10568,KFC Q3 2020,C019003,KFC,1589 MAIN ST,,WILLIMANTIC,CT,06226-0000,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329256,R329256,10568,KFC Q3 2020,G135338,KFC,375 E 149TH ST,,BRONX,NY,10455,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329257,R329257,10568,KFC Q3 2020,K273006,KFC,3770 BOSTON RD,,BRONX,NY,10469,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329258,R329258,10568,KFC Q3 2020,G135326,KFC,1959 BRUCKNER BLVD,,BRONX,NY,10472,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329259,R329259,10568,KFC Q3 2020,K273008,KFC,350 SAW MILL RIVER RD,,ELMSFORD,NY,10523,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329260,R329260,10568,KFC Q3 2020,J235034,KFC,9015 QUEENS BLVD,,FLUSHING,NY,11373,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329261,R329261,10568,KFC Q3 2020,C160009,KFC,56 GLEN COVE RD,,GREENVALE,NY,11548,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329262,R329262,10568,KFC Q3 2020,C160007,KFC,1990 MIDDLE COUNTRY RD,,CENTEREACH,NY,11720,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329263,R329263,10568,KFC Q3 2020,C160024,KFC,83 JERICHO TPKE,,JERICHO,NY,11753,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329264,R329264,10568,KFC Q3 2020,G135344,KFC,1055 7TH NORTH ST,,LIVERPOOL,NY,13088,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329265,R329265,10568,KFC Q3 2020,J625262,KFC,1007 SCALP AVE,,JOHNSTOWN,PA,15904,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329266,R329266,10568,KFC Q3 2020,H495007,KFC,419 S CLAUDE A LORD BLVD,,POTTSVILLE,PA,17901,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329267,R329267,10568,KFC Q3 2020,K071052,KFC,649 N DUPONT BLVD,,MILFORD,DE,19963,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329268,R329268,10568,KFC Q3 2020,K071142,KFC,10036 DUMFRIES RD,,MANASSAS,VA,20110,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329269,R329269,10568,KFC Q3 2020,K071149,KFC,45960 DENIZEN PLZ,,STERLING,VA,20165,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329270,R329270,10568,KFC Q3 2020,K071104,KFC,5583 SPECTRUM DR,,FREDERICK,MD,21703,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329271,R329271,10568,KFC Q3 2020,K071151,KFC,9402 OLD BURKE LAKE RD,,BURKE,VA,22015,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329272,R329272,10568,KFC Q3 2020,E320056,KFC,2639 FREEDOM DR,,CHARLOTTE,NC,28208,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329273,R329273,10568,KFC Q3 2020,E320058,KFC,6424 ALBEMARLE RD,,CHARLOTTE,NC,28212,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329274,R329274,10568,KFC Q3 2020,E320064,KFC,4601 N TRYON ST,,CHARLOTTE,NC,28213,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329275,R329275,10568,KFC Q3 2020,E320061,KFC,5032 SUNSET RD,,CHARLOTTE,NC,28269,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329276,R329276,10568,KFC Q3 2020,E320014,KFC,12358 S 226 HWY,,SPRUCE PINE,NC,28777,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329277,R329277,10568,KFC Q3 2020,G002002,KFC,2130 HIGHMARKET ST,,GEORGETOWN,SC,29440,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329278,R329278,10568,KFC Q3 2020,G135108,KFC,1395 VIRGINIA AVE,,EAST POINT,GA,30344,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329279,R329279,10568,KFC Q3 2020,C053003,KFC,2029 WINDSOR SPRING RD,,AUGUSTA,GA,30906,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329280,R329280,10568,KFC Q3 2020,L940003,KFC,1002 PETERSON AVE N,,DOUGLAS,GA,31533,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329281,R329281,10568,KFC Q3 2020,E810006,KFC,1300 N ST AUGUSTINE RD,,VALDOSTA,GA,31601,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329282,R329282,10568,KFC Q3 2020,J718204,KFC,400 W OGLETHORPE BLVD,,ALBANY,GA,31701,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329283,R329283,10568,KFC Q3 2020,J718314,KFC,6000 MOBILE HWY,,PENSACOLA,FL,32526,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329284,R329284,10568,KFC Q3 2020,J718317,KFC,5 W NINE MILE RD,,PENSACOLA,FL,32534,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329285,R329285,10568,KFC Q3 2020,W750268,KFC,16800 US HIGHWAY 441,,MOUNT DORA,FL,32757,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329286,R329286,10568,KFC Q3 2020,W750272,KFC,5808 CINDERLANE PKWY,,ORLANDO,FL,32810,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329287,R329287,10568,KFC Q3 2020,W750265,KFC,2882 N HIAWASSEE RD,,ORLANDO,FL,32818,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329288,R329288,10568,KFC Q3 2020,G112005,KFC,1842 ROCKLEDGE BLVD,,ROCKLEDGE,FL,32955,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329289,R329289,10568,KFC Q3 2020,G135244,KFC,4040 20TH ST,,VERO BEACH,FL,32960,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329290,R329290,10568,KFC Q3 2020,G984001,KFC,811 W 49TH ST,,HIALEAH,FL,33012,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329291,R329291,10568,KFC Q3 2020,E648015,KFC,2446 N STATE ROAD 7,,MARGATE,FL,33063,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329292,R329292,10568,KFC Q3 2020,E648024,KFC,7107 W MCNAB RD,,NORTH LAUDERDALE,FL,33068,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329293,R329293,10568,KFC Q3 2020,K478007,KFC,6195 NW 27TH AVE,,MIAMI,FL,33142,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329294,R329294,10568,KFC Q3 2020,E648025,KFC,3298 N STATE ROAD 7,,LAUDERDALE LAKES,FL,33319,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329295,R329295,10568,KFC Q3 2020,G952012,KFC,667 ROYAL PALM BEACH BLVD,,ROYAL PALM BEACH,FL,33411,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329296,R329296,10568,KFC Q3 2020,G952002,KFC,360 LINTON BLVD,,DELRAY BEACH,FL,33444,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329297,R329297,10568,KFC Q3 2020,G974008,KFC,5506 GALL BLVD,,ZEPHYRHILLS,FL,33542,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329298,R329298,10568,KFC Q3 2020,G974012,KFC,3102 COLLEGE AVE E,,RUSKIN,FL,33570,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329299,R329299,10568,KFC Q3 2020,G974007,KFC,803 DR MARTIN L KING BLVD,,SEFFNER,FL,33584,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329300,R329300,10568,KFC Q3 2020,G135041,KFC,1733 N 50TH ST,,TAMPA,FL,33619,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329301,R329301,10568,KFC Q3 2020,G135064,KFC,1648 S MISSOURI AVE,,CLEARWATER,FL,33756,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329302,R329302,10568,KFC Q3 2020,G135044,KFC,6595 PARK BLVD,,PINELLAS PARK,FL,33781,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329303,R329303,10568,KFC Q3 2020,G135049,KFC,727 E MEMORIAL BLVD,,LAKELAND,FL,33801,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329304,R329304,10568,KFC Q3 2020,G135060,KFC,3630 US HIGHWAY 98 N,,LAKELAND,FL,33809,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329305,R329305,10568,KFC Q3 2020,G135688,KFC,525 1ST ST,,BRADENTON,FL,34208,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329306,R329306,10568,KFC Q3 2020,G135055,KFC,11818 US HIGHWAY 19,,PORT RICHEY,FL,34668,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329307,R329307,10568,KFC Q3 2020,W750201,KFC,1907 W VINE ST,,KISSIMMEE,FL,34741,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329308,R329308,10568,KFC Q3 2020,W750261,KFC,5685 W US HIGHWAY 192,,KISSIMMEE,FL,34746,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329309,R329309,10568,KFC Q3 2020,W750273,KFC,3185 S JOHN YOUNG PKWY,,KISSIMMEE,FL,34746,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329310,R329310,10568,KFC Q3 2020,J718237,KFC,5001 MURFREESBORO RD,,LA VERGNE,TN,37086,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329311,R329311,10568,KFC Q3 2020,D231002,KFC,12395 HIGHWAY 72 N,,LOUDON,TN,37774,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329312,R329312,10568,KFC Q3 2020,J718232,KFC,11200 HIGHWAY 51 S,,ATOKA,TN,38004,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329313,R329313,10568,KFC Q3 2020,G410027,KFC,6262 WINCHESTER RD,,MEMPHIS,TN,38115,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329314,R329314,10568,KFC Q3 2020,L775014,KFC,690 HIGHWAY 6 W,,BATESVILLE,MS,38606,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329315,R329315,10568,KFC Q3 2020,L775061,KFC,1005 GOODMAN RD W,,HORN LAKE,MS,38637,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329316,R329316,10568,KFC Q3 2020,C412001,KFC,1014 HIGHWAY 82 E,,INDIANOLA,MS,38751,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329317,R329317,10568,KFC Q3 2020,L775068,KFC,289 EASTSIDE DR,,NEWTON,MS,39345,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329318,R329318,10568,KFC Q3 2020,28510,KFC,780 W MAIN ST,,LEBANON,KY,40033,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329319,R329319,10568,KFC Q3 2020,Y052023,KFC,1911 W BROADWAY ST,,LOUISVILLE,KY,40203,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329320,R329320,10568,KFC Q3 2020,G135714,KFC,5067 SANDMAN DR,,TAYLOR MILL,KY,41015,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329321,R329321,10568,KFC Q3 2020,G135716,KFC,8055 US HIGHWAY 42,,FLORENCE,KY,41042,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329322,R329322,10568,KFC Q3 2020,F190007,KFC,38 N CEDAR ST,,NEWARK,OH,43055,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329323,R329323,10568,KFC Q3 2020,J433017,KFC,2160 MAPLE AVE,,ZANESVILLE,OH,43701,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329324,R329324,10568,KFC Q3 2020,D103002,KFC,407 N LEAVITT RD,,AMHERST,OH,44001,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329325,R329325,10568,KFC Q3 2020,K071190,KFC,5210 DETROIT RD,,SHEFFIELD VILLAGE,OH,44035,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329326,R329326,10568,KFC Q3 2020,K071178,KFC,3036 CLARK AVE,,CLEVELAND,OH,44109,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329327,R329327,10568,KFC Q3 2020,K071192,KFC,6030 ENTERPRISE PKWY,,SOLON,OH,44139,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329328,R329328,10568,KFC Q3 2020,J625134,KFC,3445 ELM RD NE,,WARREN,OH,44483,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329329,R329329,10568,KFC Q3 2020,C140001,KFC,1001 NW WASHINGTON BLVD,,HAMILTON,OH,45013,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329330,R329330,10568,KFC Q3 2020,H127016,KFC,550 E MAIN ST,,LEBANON,OH,45036,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329331,R329331,10568,KFC Q3 2020,G135710,KFC,3826 US HIGHWAY 23,,PORTSMOUTH,OH,45662,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329332,R329332,10568,KFC Q3 2020,C119008,KFC,3700 W 3RD ST,,BLOOMINGTON,IN,47404,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329333,R329333,10568,KFC Q3 2020,L470004,KFC,25320 GRATIOT AVE,,ROSEVILLE,MI,48066,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329334,R329334,10568,KFC Q3 2020,K580002,KFC,3180 OWEN RD,,FENTON,MI,48430,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329335,R329335,10568,KFC Q3 2020,G135673,KFC,5822 S WESTNEDGE AVE,,PORTAGE,MI,49002,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329336,R329336,10568,KFC Q3 2020,H143002,KFC,905 SW 7TH ST,,ATLANTIC,IA,50022,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329337,R329337,10568,KFC Q3 2020,C009001,KFC,1123 HIGHWAY 25 N,,BUFFALO,MN,55313,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329338,R329338,10568,KFC Q3 2020,L665008,KFC,11749 ULYSSES ST NE,,BLAINE,MN,55434,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329339,R329339,10568,KFC Q3 2020,D148027,KFC,1586 W LANE RD,,MACHESNEY PARK,IL,61115,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329340,R329340,10568,KFC Q3 2020,G135263,KFC,708 E BALDWIN ST,,CAMERON,MO,64429,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329341,R329341,10568,KFC Q3 2020,K071016,KFC,651 MAIN ST,,GARDNER,KS,66030,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329342,R329342,10568,KFC Q3 2020,H143003,KFC,2412 8TH AVE,,PLATTSMOUTH,NE,68048,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329343,R329343,10568,KFC Q3 2020,C521004,KFC,1609 WESTBANK EXPY,,HARVEY,LA,70058,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329344,R329344,10568,KFC Q3 2020,L775075,KFC,6609 BULLARD AVE,,NEW ORLEANS,LA,70128,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329345,R329345,10568,KFC Q3 2020,C521002,KFC,2830 N WESTPORT DR,,PORT ALLEN,LA,70767,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329346,R329346,10568,KFC Q3 2020,K025002,KFC,2411 OKLAHOMA AVE,,WOODWARD,OK,73801,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329347,R329347,10568,KFC Q3 2020,C521025,KFC,919 FEDERAL RD,,HOUSTON,TX,77015,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329348,R329348,10568,KFC Q3 2020,C521023,KFC,9011 W SAM HOUSTON PKWY N,,HOUSTON,TX,77064,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329349,R329349,10568,KFC Q3 2020,C521022,KFC,1300 GULFGATE CENTER MALL,,HOUSTON,TX,77087,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329350,R329350,10568,KFC Q3 2020,J625106,KFC,1713 N COUNTY RD W,,ODESSA,TX,79763,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329351,R329351,10568,KFC Q3 2020,J625212,KFC,5102 S. CEDAR ST,,PECOS,TX,79772,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329352,R329352,10568,KFC Q3 2020,E720232,KFC,9200 RALSTON RD,,ARVADA,CO,80002,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329353,R329353,10568,KFC Q3 2020,E720443,KFC,8164 S KIPLING PKWY,,LITTLETON,CO,80127,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329354,R329354,10568,KFC Q3 2020,E720351,KFC,3110 S SHERIDAN BLVD,,DENVER,CO,80227,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329355,R329355,10568,KFC Q3 2020,E720240,KFC,3210 ARAPAHOE AVE,,BOULDER,CO,80303,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329356,R329356,10568,KFC Q3 2020,E720432,KFC,1227 E MAGNOLIA ST,,FORT COLLINS,CO,80524,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329357,R329357,10568,KFC Q3 2020,E720342,KFC,2413 8TH AVE,,GREELEY,CO,80631,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329358,R329358,10568,KFC Q3 2020,L113008,KFC,2339 THAIN GRADE,,LEWISTON,ID,83501,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329359,R329359,10568,KFC Q3 2020,L113007,KFC,279 W ORCHARD AVE,,HAYDEN LAKE,ID,83835,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329360,R329360,10568,KFC Q3 2020,S720010,KFC,495 S 500 W,,BOUNTIFUL,UT,84010,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329361,R329361,10568,KFC Q3 2020,S720183,KFC,747 N MAIN ST,,LAYTON,UT,84041,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329362,R329362,10568,KFC Q3 2020,S720001,KFC,3890 S STATE ST,,SALT LAKE CITY,UT,84115,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329363,R329363,10568,KFC Q3 2020,S720181,KFC,1045 N MAIN ST,,SPANISH FORK,UT,84660,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329364,R329364,10568,KFC Q3 2020,K201001,KFC,3350 N STOCKTON HILL RD,,KINGMAN,AZ,86409,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329365,R329365,10568,KFC Q3 2020,C081001,KFC,US HIGHWAY 64 W,,SHIPROCK,NM,87420,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329366,R329366,10568,KFC Q3 2020,E791013,KFC,8515 S CENTRAL AVE,,LOS ANGELES,CA,90001,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329367,R329367,10568,KFC Q3 2020,E791001,KFC,5220 W CENTINELA AVE,,LOS ANGELES,CA,90045,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329368,R329368,10568,KFC Q3 2020,E791040,KFC,26715 WESTERN AVE,,LOMITA,CA,90717,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329369,R329369,10568,KFC Q3 2020,E791053,KFC,4371 ONTARIO MILLS PKWY,,ONTARIO,CA,91764,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329370,R329370,10568,KFC Q3 2020,C191024,KFC,4290 CLAIREMONT MESA BLVD,,SAN DIEGO,CA,92117,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329371,R329371,10568,KFC Q3 2020,E791036,KFC,7347 BOULDER AVE,,HIGHLAND,CA,92346,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329372,R329372,10568,KFC Q3 2020,J285001,KFC,31257 RIVERSIDE DR,,LAKE ELSINORE,CA,92530,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329373,R329373,10568,KFC Q3 2020,C301031,KFC,1889 W MALVERN AVE,,FULLERTON,CA,92833,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329374,R329374,10568,KFC Q3 2020,E791055,KFC,1300 E ONTARIO AVE,,CORONA,CA,92881,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329375,R329375,10568,KFC Q3 2020,E791027,KFC,2351 E AVENUE S,,PALMDALE,CA,93550,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329376,R329376,10568,KFC Q3 2020,E720333,KFC,3580 NORTHGATE BLVD,,SACRAMENTO,CA,95834,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329377,R329377,10568,KFC Q3 2020,H445006,KFC,632 STATE ST,,SPRINGFIELD,MA,01109-4106,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329378,R329378,10568,KFC Q3 2020,D136004,KFC,138 N GENESEE ST,,UTICA,NY,13502-2510,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329379,R329379,10568,KFC Q3 2020,G135471,KFC,1345 CHILI AVE,,ROCHESTER,NY,14624,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329380,R329380,10568,KFC Q3 2020,E320066,KFC,5540 UNIVERSITY POINTE BLVD,,CHARLOTTE,NC,28262,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329381,R329381,10568,KFC Q3 2020,L765030,KFC,661 JOHN C CALHOUN DR,,ORANGEBURG,SC,29115-6171,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329382,R329382,10568,KFC Q3 2020,J970043,KFC,1654 CHURCH ST,,CONWAY,SC,29526-2962,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329383,R329383,10568,KFC Q3 2020,E960040,KFC,211 ROBERT SMALLS PKWY,,BEAUFORT,SC,29906-4227,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329384,R329384,10568,KFC Q3 2020,J718321,KFC,948 MASON AVE,,DAYTONA BEACH,FL,32117-4745,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329385,R329385,10568,KFC Q3 2020,G135058,KFC,4312 US HIGHWAY 19,,NEW PORT RICHEY,FL,34652-5441,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329386,R329386,10568,KFC Q3 2020,J433007,KFC,1792 STATE RD,,CUYAHOGA FALLS,OH,44223-1306,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329387,R329387,10568,KFC Q3 2020,K405008,KFC,9101 E 34 RD,,CADILLAC,MI,49601,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329388,R329388,10568,KFC Q3 2020,E720511,KFC,2991 N GARFIELD AVE,,LOVELAND,CO,80538-2211,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329389,R329389,10568,KFC Q3 2020,e720413,KFC,1650 FOXTRAIL DR,,LOVELAND,CO,80538-8704,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
329390,R329390,10568,KFC Q3 2020,E720509,KFC,2712 W KETTLEMAN LN,,LODI,CA,95242-4127,1,108-020,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
